data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
4935927,586,PAK8984,8984,"26 December 2011",2011,1,Riots,"Mob violence","Rioters (Pakistan)",,5,"Civilians (Pakistan)","Government of Pakistan (2008-2013)",7,57,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,Peshawar,34.0197,71.5822,1,"Right Vision News",National,"Incensed by prolonged loadshedding, people on Monday destroyed six power towers on the outskirts of the provincial capital suspending electric supply to parts of the city.",0,1552577524,PAK
7221846,586,PAK8965,8965,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Sujawal,Sujawal,Sujawal,24.6029,68.0789,1,"Daily Regional Times (Pakistan)",Subnational,"The residents of different areas of Sujawal staged a protest demonstration against the unannounced load shedding. Protestors said there is unannounced loadshedding for up to 18 hours. They demanded the government to take notice of the situation.",0,1600193285,PAK
7221606,586,PAK8963,8963,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi West",Karachi-Baldia,24.9377,66.9618,1,"Daily Regional Times (Pakistan)",Subnational,"The residents of different areas of New Saeedabad staged a protest demonstration against the unannounced load shedding. Protestors said there is unannounced loadshedding for up to 18 hours. They demanded the government to take notice of the situation.",0,1600193284,PAK
7032568,586,PAK8976,8976,"25 December 2011",2011,1,Protests,"Excessive force against protesters","Protesters (Pakistan)",,6,"Police Forces of Pakistan (2008-2013)",,1,16,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Chitral,Chitral,Chitral,35.8462,71.7858,1,"Right Vision News",National,"Several people of Ayun village were injured on Sunday when police resorted to baton charge and fired teargas shells to break protest of the villagers who were demanding to shift a checkpost of the forest department from the village.",0,1586284978,PAK
6857762,504,MOR440,440,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Morocco)","February 20 Movement",6,,,0,60,"Northern Africa",Morocco,Casablanca-Settat,Casablanca,Casablanca,Casablanca,33.5928,-7.6192,1,AFP,International,"Several thousand protesters took to the streets of Casablanca to press for deeper political reforms.",0,1580939304,MAR
6857720,504,MOR441,441,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Morocco)",,6,,,0,60,"Northern Africa",Morocco,Rabat-Sale-Kenitra,Rabat,Rabat,Rabat,34.0133,-6.8326,1,AFP,International,"300 - 500 protesters took part in a pro-democracy protest in Rabat to push for deeper political reforms in the Moroccan system.",0,1580939304,MAR
6755853,788,TUN702,702,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Tunisia)","Students (Tunisia)",6,,,0,60,"Northern Africa",Tunisia,Tunis,"El Tahrir",,"Manouba University",36.8247,10.0765,1,"Africa News",Regional,"Salafist-inspired protesters comprised mostly of unenrolled students staged a sit-in to demonstrate against a law preventing women from attending Manouba University--a secular, public school--wearing the niqab. The salafist protesters also demanded a place for prayer.",0,1579801610,TUN
6733709,729,SUD4162,4162,"25 December 2011",2011,1,Riots,"Violent demonstration","Police Forces of Sudan (1989-2019)",,1,"Rioters (Sudan)","Students (Sudan)",5,15,"Northern Africa",Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,"Radio Netherlands Worldwide",International,"University of Khartoum students hold an exam boycott and assemble to protest the placement of a dam. Police fired tear gas and wielded batons while the youth fired back with stones. No report of causalities. 70 arrested, two injured.",0,1579554690,SDN
6724840,12,ALG2935,2935,"25 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Algeria)","Labour Group (Algeria)",5,,,0,50,"Northern Africa",Algeria,Bejaia,Ifri-Ouzellaguen,,Hellouane,36.5133,4.5831,1,"Liberte (Algeria)",National,"Several provinces of the country witnessed protests linked to unemployment, urban planning, lack of gas and water, and especially to housing problem. Many citizens who were not allocated housing units closed the National Road 26 in the town of Hellouane, located at the western outskirts of the Ifri-Ouzellaguen District, province of Bejaia, leading to significant closures in both directions of the main road. The old highway linking the city to Ighzer-Amokrane Lazib, in the municipality of Akbou, was closed by another group of demonstrators in the same city of Hellouane. They protested against the way in which these 64 housing units were distributed by local authorities.",0,1579554013,DZA
6724720,12,ALG2934,2934,"25 December 2011",2011,2,Riots,"Violent demonstration","Rioters (Algeria)","Labour Group (Algeria)",5,,,0,50,"Northern Africa",Algeria,Bouira,Haizer,,Haizer,36.4241,4.0183,1,"Liberte (Algeria)",National,"Several provinces of the country witnessed protests linked to unemployment, urban planning, lack of gas and water, and especially to housing problem. After having closed National Road 33, the town hall and the districts premises, the population of Haizer, in Bouira Province, east of Algiers, drove districts governor out. For them, he has failed in his mission, which is the development of the city in general and that of city centre, in particular. Protesters threaten to harden their movement if he took up his post. With the help of stones and tree trunks, they had closed all roads leading to Haizer. Citizens ask for taking care of their claims: rehabilitation of roads, solution to the lack of clean water, public facilities and relocation in remote areas.",0,1579554012,DZA
6724717,12,ALG2933,2933,"25 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Algeria)","Labour Group (Algeria)",5,,,0,50,"Northern Africa",Algeria,Boumerdes,Baghlia,,Baghlia,36.8169,3.8572,1,"Liberte (Algeria)",National,"Several provinces of the country witnessed protests linked to unemployment, urban planning, lack of gas and water, and especially to housing problem. The population of Bogssiaa, one of the most populous neighbourhoods of Baghlia, a municipality east of Boumerdes, Sunday have proceeded openly to the closure of CPA Banks offices to demand the restoration of wastewater system as soon as possible.",0,1579554012,DZA
6703307,818,EGY10015,10015,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","Students (Egypt)",6,,,0,60,"Northern Africa",Egypt,Cairo,"Ain Shams",,"Cairo-Ain Shams",30.131,31.3191,2,Youm7,National,"On 25 December 2011, dozens of students and Ultras Zamalek football fans demonstrated in front of the high court in Ain Shams area of Cairo and demanded the release of those detained in connection with recent protests. [size=dozens]",0,1578503452,EGY
5961663,586,PAK8962,8962,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Lawyers (Pakistan)",6,,,0,60,"South Asia",Pakistan,Sindh,"Mirpur Khas","Mirpur Khas","Mirpur Khas",25.5316,69.003,1,"Daily Regional Times (Pakistan)",Subnational,"The District Bar Association Mirpurkhas boycotted the court proceedings to protest against the alleged kidnapping of its member Mohan Lal Advocate. A protest rally was also taken out from district and sessions court Mirpurkhas. They demanded his immediate recovery.",0,1568132417,PAK
5947119,586,PAK8960,8960,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",6,,,0,60,"South Asia",Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Qaumi Mahaz (Arisar Group) Khairpur Chapter staged a protest demonstration outside the Khairpur Press Club for the recovery of their missing party leaders .",0,1567539394,PAK
5947037,586,PAK8964,8964,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",6,,,0,60,"South Asia",Pakistan,Sindh,Sujawal,Sujawal,Sujawal,24.6029,68.0789,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Qaumi Mahaz (Arisar Group) Sujawal Chapter staged a protest demonstration outside the local Press Club for the recovery of their missing party leaders.",0,1567539394,PAK
5946936,586,PAK8966,8966,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",6,,,0,60,"South Asia",Pakistan,Sindh,"Tando Muhammad Khan","Tando Muhammad Khan","Tando Muhammad Khan",25.1232,68.5354,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Qaumi Mahaz (JSQM) Tando Muhammad Khan Chapter led by Zahid Jiskani and others staged protest demonstration outside the Tando Muhammad Khan Press Club against the non provision of employments to the local people and occupation of Sindh's natural resources.",0,1567539394,PAK
5946933,586,PAK8967,8967,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,"Tando Muhammad Khan","Tando Muhammad Khan","Tando Muhammad Khan",25.1232,68.5354,1,"Daily Regional Times (Pakistan)",Subnational,"The members of District Social Committee and the Shehri Ittehad Committee of Tando Muhammad Khan staged protest demonstration against the non provision of remaining instalments of Pakistan Cards to Sindh's flood affectees. They demanded of the authorities to take notice of the matter and ensure the provision of the remaining instalments to the displaced people.",0,1567539394,PAK
5944674,586,PAK8958,8958,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",6,,,0,60,"South Asia",Pakistan,Sindh,Dadu,Dadu,Dadu,26.7328,67.7763,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Qaumi Mahaz (JSQM) Dadu Chapter staged a protest demonstration outside the Dadu Press Club against the registration of alleged fake cases on the directives of SSP Naushehro Feroz against their leaders including Bashir Khan Qureshi, Niaz Kalani and others.",0,1567539391,PAK
5944378,586,PAK8959,8959,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,"Daily Regional Times (Pakistan)",Subnational,"The residents of different areas of Khairpur staged protest demonstration against the unannounced load shedding. They said that the a process of 8 to 10 hours unannounced load shedding is being observed in their area and demnded the government to take notice.",0,1567539391,PAK
5942204,586,PAK8961,8961,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",6,,,0,60,"South Asia",Pakistan,Sindh,Badin,Matli,Matli,25.0431,68.6556,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Qaumi Mahaz (Arisar Group) Matli chapter under the leadership of Abdul Waheed Arisar and others staged a protest demonstration outside the Matli Press Club for the recovery of their missing party leaders.",0,1567539388,PAK
5585240,50,BGD11989,11989,"25 December 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)",,5,"Rioters (Bangladesh)",,5,55,"South Asia",Bangladesh,Sylhet,Sylhet,Bishwanath,Bishwanath,24.8018,91.7631,2,"Financial Express (Bangladesh)",National,"Ten people were injured in a clash involving sticks between two rioting groups at Tobolpur village in Bishwanath upazila, Sylhet on 25 December over a trifling matter.",0,1563366742,BGD
5585239,50,BGD11988,11988,"25 December 2011",2011,1,Riots,"Mob violence","Rioters (Bangladesh)","Vigilante Group (Bangladesh)",5,"Unidentified Armed Group (Bangladesh)",,3,35,"South Asia",Bangladesh,Barisal,Pirojpur,Pirojpur,Pirojpur,22.5796,89.9752,2,"Daily Star (Bangladesh)",National,"On Dec 25, in Pirojpur, Barisal, following the fatal shooting of a teenage boy by robbers, a mob caught and beat a robber to death.",1,1563366742,BGD
5532213,586,PAK8970,8970,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","PTI: Pakistan Tehreek-i-Insaf",6,,,0,60,"South Asia",Pakistan,Punjab,"Dera Ghazi Khan",Taunsa,Taunsa,30.7048,70.6505,1,"Pakistan Today",National,"PTI workers protested against the torching of their office in Taunsa. They held protests and chanted slogans against the government and demanded the men responsible to be held accountable.",0,1561474270,PAK
5532210,586,PAK8968,8968,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JI: Jamaat-e-Islami",6,,,0,60,"South Asia",Pakistan,"Federal Capital Territory",Islamabad,Islamabad,Islamabad,33.7214,73.0432,1,"Pakistan Today",National,"Jamat-e-Islami (JI) on Sunday staged a sit-in to protest against corruption and increasing prices in the country in the provincial capital.",0,1561474270,PAK
5496177,524,NEP2803,2803,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Nepal)","CPN(M): Communist Party of Nepal (Maoist)",6,,,0,60,"South Asia",Nepal,Mid-Western,Bheri,Banke,Nepalgunj,28.0577,81.6244,1,"Kathmandu Post",National,"Discharged PLA combatants of the CPN(M) staged a protest against the party leadership in Nepalgunj city, Mid-West, on 25 December.",0,1561474185,NPL
4935986,586,PAK8977,8977,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JI: Jamaat-e-Islami",6,,,0,60,"South Asia",Pakistan,Punjab,Lahore,"Lahore Cantt",Lahore,31.5497,74.3436,1,"Right Vision News",National,"Ameer Jammat-e-Islami Syed Munawar Hassan requested the Supreme Court to bring the real culprits behind the memogate scandal to the justice at a protest sit-in at Ichra.",0,1552577524,PAK
4935961,818,EGY1441,1441,"25 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Giza,DuqqI,,Dokki,30.0351,31.214,1,"Arabic Network for Human Rights Information",Other,"About 25 people protested outside the HQ of the al-Fagr newspaper in Dokki district. The protesters were angry because the newspaper was seen as anti-military.",0,1552577524,EGY
7223068,586,PAK8956,8956,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","PML-N: Pakistan Muslim League-Nawaz",6,,,0,60,"South Asia",Pakistan,Punjab,Gujranwala,Gujranwala,Gujranwala,32.1661,74.1701,1,"Right Vision News",National,"PML-N leaders along with the business community and civil society members took out a rally to protest long hours of power and gas loadshedding and demanded of the rulers to quit their offices.",0,1600193290,PAK
7221769,586,PAK8946,8946,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","STPP: Sindh Taraqi Pasand Party",6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City",Malir,Karachi-Malir,24.8935,67.2004,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Sindh Taraqi Pasand Party (STPP) Malir Chapter under the leadership of Ghulam Tagar and others staged a protest demonstration outside the Malir Press club against the actions of the Steel Town Police. They condemned the raid and arrest of their party leader Sadad Buledi. On the occasion, the protestors demanded of the high-ups to take notice of the matter to ensure the recovery of their arrested party leader",0,1600193284,PAK
7032386,50,BGD11980,11980,"24 December 2011",2011,1,Protests,"Protest with intervention","Protesters (Bangladesh)","BNP: Bangladesh Nationalist Party; Journalists (Bangladesh)",6,"Rioters (Bangladesh)","BCL: Bangladesh Chhatra League; Jubo League; Students (Bangladesh)",5,56,"South Asia",Bangladesh,Barisal,Patuakhali,Bauphal,Bauphal,22.4159,90.5594,2,"Daily Star (Bangladesh)",National,"On Dec 24, at least five people, including two journalists, were injured when activists of Bangladesh Chhatra League (BCL) and Jubo League allegedly attacked a BNP procession in Baufal upazila, Patuakhali.",0,1586284977,BGD
6704628,818,EGY1440,1440,"24 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Egypt)",,5,"Military Forces of Egypt (2011-2012)","Police Forces of Egypt (2011-2012)",1,15,"Northern Africa",Egypt,Cairo,"Qasr al Nile",,"Cairo-Qasr al Nile",30.0488,31.2343,1,"Balochistan Express",International,"Renewed clashes inter their second day. Three reported killed.",3,1578503457,EGY
6153084,706,SOM8282,8282,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Somalia)",,6,,,0,60,"Eastern Africa",Somalia,Galgaduud,Dhuusamarreeb,,Dhuusamarreeb,5.5376,46.3867,1,"Undisclosed Source","Local partner-Other","Several hundred persons took part in a peaceful demonstration in Guri-Ceel to condemn the killing in Matabaan the day before of three humanitarian staffs involved in the monitoring of food assistance programs. Several ASWJ officials took part in the demonstration. The ASWJ Executive Chairman for central regions condemned the killing and declared that the perpetrator would be brought to justice.",0,1571260159,SOM
5968391,586,PAK8957,8957,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Students (Pakistan)",6,,,0,60,"South Asia",Pakistan,Punjab,Lahore,"Lahore Cantt",Lahore,31.5497,74.3436,1,"Right Vision News",National,"The Punjab University students studying in evening classes staged a protest demonstration against the varsity administration for removing their names from the lists being forwarded to the Punjab government with regard to distribution of 100,000 laptops. They were previously eligible but the government had changed the policy and the students demanded the policy to be reversed.",0,1568137459,PAK
5968390,586,PAK8947,8947,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Journalists (Pakistan)",6,,,0,60,"South Asia",Pakistan,Sindh,"Naushahro Feroze",Moro,Moro,26.6645,68.0015,1,"Daily Regional Times (Pakistan)",Subnational,"The journalists of the Moro Press Club staged a protest demonstration outside the Moro Press Club against the torching of the bundles of different Sindhi newspapers by unidentified armed men.",0,1568137459,PAK
5963152,586,PAK8952,8952,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Women (Pakistan); Students (Pakistan); Muslim Group (Pakistan)",6,,,0,60,"South Asia",Pakistan,"Federal Capital Territory",Islamabad,Islamabad,Islamabad,33.7214,73.0432,1,"Right Vision News",National,"Students of the demolished Jamia Hafsa demanded immediate construction of the girls' seminary as they held peaceful protests in the premises adjacent to Lal Masjid. A large number of people were visible in the demolished site of Jamia Hafsa when Um-e-Hasnat was praying for peace to Allah and reconstruction of the madrassa after holding protest.",0,1568132597,PAK
5961865,586,PAK8948,8948,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","Farmers (Pakistan)",6,,,0,60,"South Asia",Pakistan,Sindh,Sanghar,Shahdadpur,Shahdadpur,25.9253,68.6228,1,"Daily Regional Times (Pakistan)",Subnational,"The rain affected growers of Shahdadpur staged protest demonstration against the local authorities for not providing them relief. , the leaders demanded of the high-ups to take notice of the matter.",0,1568132429,PAK
5961297,586,PAK8944,8944,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)","JST: Jeay Sindh Tehreek",6,,,0,60,"South Asia",Pakistan,Sindh,"Karachi City","Karachi East",Karachi,24.9056,67.0822,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Tehreek (JST) under the leadership of Abdul Khaliq Khaskheli and others staged a protest demonstration against the non provision of admissions to Sindhi students in Karachi University. In another event, different political and social activists staged a protest demonstration against the Malir Police for not taking any action against the raw wine makers. The protesting leaders said the due to the consumption of poisonous wine three persons have been killed while 15 others have been hospitalized in critical condition. They demanded immediate action. In another event, local and social activists staged a protest demonstration against demolition of old and historical graveyard in Malir.",0,1568132416,PAK
5936387,586,PAK8945,8945,"24 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Pakistan)","JSQM: Jeay Sindh Qaumi Movement",5,,,0,50,"South Asia",Pakistan,Sindh,Khairpur,Khairpur,Khairpur,27.5271,68.7452,1,"Daily Regional Times (Pakistan)",Subnational,"The activists of the Jeay Sindh Qaumi Mahaz Khairpur Chapter staged a protest demonstration outside the Khairpur Press Club took out a protest rally against the registration of cases against their party Chairman Bashir Khan Qureshi, District President Khairpur Amjad Mahesar and hundreds of other party leaders. The protestors set the tyres on fire and chanted slogans against the registration of cases against their party leaders.",0,1567539381,PAK
5918512,818,EGY1439,1439,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)","Journalists (Egypt)",6,,,0,60,"Northern Africa",Egypt,Cairo,"Al Wayli",,Cairo,30.0771,31.2859,1,"Daily News (Egypt)",National,"Journalists at the Rose Al-Youssef newspaper started a sit-in against their editor-in-chief and the dismissal of their colleagues.",0,1567465408,EGY
5585237,50,BGD11986,11986,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)","AL: Bangladesh Awami League",6,,,0,60,"South Asia",Bangladesh,Barisal,Patuakhali,Mirzaganj,Mirzaganj,22.3581,90.2333,2,"Daily Star (Bangladesh)",National,"On Dec 24, a group of Awami League (AL) men, in protest, locked Mirzaganj Upazila Press Club, Patuakhali, alleging that the local journalists are not publishing their news.",0,1563366742,BGD
5585236,50,BGD11985,11985,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)","BNP: Bangladesh Nationalist Party",6,,,0,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"United News of Bangladesh",National,"On Dec 24, in Dhaka, BNP strongly protested the attack on its leaders and workers by police and ruling party cadres in different areas in the country.",0,1563366742,BGD
5585235,50,BGD11984,11984,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Teachers (Bangladesh)",6,,,0,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Daily Star (Bangladesh)",National,"On Dec 24, the teachers of non-government primary schools brought out a procession putting on shrouds from the Central Shaheed Minar in Dhaka city demanding nationalisation of their job.",0,1563366742,BGD
5585234,50,BGD11983,11983,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,,,0,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Daily Star (Bangladesh)",National,"On Dec 24, the National Committee to Protect Oil, Gas, Mineral Resources, Power, and Ports stages a rally before the National Museum, Dhaka city, in support of the committee's programme of besieging the energy ministry.",0,1563366742,BGD
5585233,50,BGD11982,11982,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,,,0,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka,23.7104,90.4074,1,"Daily Star (Bangladesh)",National,"On Dec 24, Uttara Association formed a human chain on the bridge adjacent to Uttara Gausul Azam Avenue and Lakedrive Road in Dhaka calling on the government to preserve Uttara Lake.",0,1563366742,BGD
5585232,50,BGD11981,11981,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)","Labour Group (Bangladesh)",6,,,0,60,"South Asia",Bangladesh,Chittagong,Chittagong,Chittagong,Chittagong,22.3571,91.7823,1,"Daily Star (Bangladesh)",National,"On Dec 24, Rikshaw drivers in Chittagong city staged a protest demanding that Barik Building to Bahadderhat road intersection in the port city from January should be halted until separate lanes for rickshaws have been made.",0,1563366742,BGD
5585230,50,BGD11979,11979,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Bangladesh)",,6,,,0,60,"South Asia",Bangladesh,Dhaka,Dhaka,Dhaka,Dhaka-Paltan,23.7362,90.4142,1,"Daily Star (Bangladesh)",National,"On Dec 24, Bangladesh Poribesh Andolon formed a human chain before Jatiya Press Club in Dhaka city protesting the construction of dams on 18 rivers and canals including Titas river.",0,1563366742,BGD
5532194,586,PAK8943,8943,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,Punjab,Faisalabad,"Faisalabad Saddar",Faisalabad,31.4166,73.0833,1,"Pak Banker",National,"All Pakistan Private Schools Alliance Founders (APPSAF) has staged demonstration in front of Faisalabad Press Club against the Faisalabad Development Authority (FDA) and Education Department on formulating new commercialization and registration policies for private schools.",0,1561474269,PAK
5496174,524,NEP2800,2800,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Nepal)","UCPN(M): Unified Communist Party of Nepal (Maoist)",6,,,0,60,"South Asia",Nepal,Mid-Western,Bheri,Banke,Nepalgunj,28.0577,81.6244,1,"Kathmandu Post",National,"Discharged PLA combatants of the UCPN (Maoist) party staged a demonstration in demonstration of the party leadership and the government in Nepalgunj, Banke. Some 200 discharged PLA men took out a rally, warning they would raise arms if the party neglected them. They also demanded the leadership make public the detailed expenditure of the camps.",0,1561474185,NPL
4936048,586,PAK8955,8955,"24 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Pakistan)",,5,"Police Forces of Pakistan (2008-2013)",,1,15,"South Asia",Pakistan,Punjab,"Dera Ghazi Khan","Dera Ghazi Khan","Dera Ghazi Khan",30.0374,70.6383,1,"Right Vision News",National,"Four prisoners sustained injuries during their violent protest against the administration of Central Jail police fired teargas shells to control the situation.",0,1552577524,PAK
4936033,524,NEP2799,2799,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Nepal)",,6,,,0,60,"South Asia",Nepal,Central,Bagmati,Kathmandu,Kathmandu,27.7017,85.3206,1,"Himalayan Times",National,"Locals of Kapan demonstrated against the murder of the proprietor of a Kapan-based Mata Mankamana jewelry shop, who was killed by a motorcycle-borne unidentified gang on Friday evening. Locals of Kapan have taken to the streets in a bid to protest against the government's failure in providing security to its citizens.",0,1552577524,NPL
4936026,586,PAK8950,8950,"24 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Pakistan)",,6,,,0,60,"South Asia",Pakistan,"Khyber Pakhtunkhwa",Peshawar,Peshawar,Peshawar,34.0197,71.5822,1,"Pakistan Today",National,"Residents of Khayaban-e-Warsak area on the main Warsak Road, Peshawar staged a protest against continuous gas load shedding and blocked the main Warsak Road for a few hours. They demanded steady gas supply.",0,1552577524,PAK
7211753,818,EGY1434,1434,"23 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Alexandria,"Bab Sharqi",,Alexandria,31.1981,29.9192,1,"Daily News (Egypt)",National,"Thousands of people protested in Alexandria denouncing what they called the ""armies crimes against protesters"" in the context of rival protests for and against the SCAF in Cairo.",0,1600121122,EGY
7071142,120,CAO169,169,"23 December 2011",2011,1,Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",5,"Unidentified Armed Group (Cameroon)",,3,35,"Middle Africa",Cameroon,Centre,Mfoundi,"Yaounde 6",Yaounde,3.8667,11.5167,1,"All Africa",Regional,"On 23 December 2011, residents of the Nsimeyong neighborhood captured a group of bandits that have recently been terrorizing them and attempted to bring them to vigilante justice before police rescue them.",0,1588021638,CMR
7012677,180,DRC5911,5911,"23 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Democratic Republic of Congo)","UDPS: Union for Democracy and Social Progress",5,"Police Forces of the Democratic Republic of Congo (2001-2019)",,1,15,"Middle Africa","Democratic Republic of Congo",Kinshasa,Kinshasa,"Kinshasa Urban",Kinshasa,-4.325,15.3222,1,Xinhua,International,"Police banned an opposition protest, opposing the allegedly false election results and used tear gas to suppress the crowd. 7 killed, 542 arrested.",7,1585691833,COD
6859681,504,MOR439,439,"23 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Morocco)",,6,,,0,60,"Northern Africa",Morocco,Casablanca-Settat,Casablanca,Casablanca,Casablanca,33.5928,-7.6192,1,"Press TV",International,"Demonstrators on Friday protested calling on the government to create more jobs for youth and put an end to corruption.",0,1580939310,MAR
6755838,788,TUN701,701,"23 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Tunisia)","Students (Tunisia)",6,,,0,60,"Northern Africa",Tunisia,Tunis,"El Tahrir",,"Manouba University",36.8247,10.0765,1,"Africa News",Regional,"Salafist-inspired protesters comprised mostly of unenrolled students staged a sit-in to demonstrate against a law preventing women from attending Manouba University--a secular, public school--wearing the niqab. The salafist protesters also demanded a place for prayer.",0,1579801610,TUN
6704599,818,EGY1437,1437,"23 December 2011",2011,1,Riots,"Violent demonstration","Rioters (Egypt)",,5,"Military Forces of Egypt (2011-2012)","Police Forces of Egypt (2011-2012)",1,15,"Northern Africa",Egypt,Cairo,"Qasr al Nile",,"Cairo-Qasr al Nile",30.0488,31.2343,1,"Youm7; Balochistan Express",National-International,"On 23 December 2011, police and rioters again clashed in Tahrir Square over military rule and other unpopular government decisions. More than 10,000 were gathered. [size=thousands]",0,1578503457,EGY
6703562,818,EGY1438,1438,"23 December 2011",2011,1,Protests,"Peaceful protest","Protesters (Egypt)",,6,,,0,60,"Northern Africa",Egypt,Cairo,"Al Wayli",,"Cairo-Al Wayli",30.0771,31.2851,1,Xinhua,International,"Thousands gathered in Abbasiya Square to show solidarity with the SCAF and the PM as a rival protest was ongoing in Tahrir Square.",0,1578503453,EGY
